"","ttext","date","isretweet","retweetcount","favoritecount","score","delivery","location","duplicate"
"4019","RT dhruv_sharma8: Hats off to brajeshlive sir for fearlessly showing mirror to BJP MLA. ","2020-10-03 05:50:30","TRUE","1285","0","1","swiggy","mumbai",TRUE
"4020","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:50:28","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4021","AprajitaSarangi Am following you Mam since long n continuously since you have represented BJP as spokesperson: Yo ","2020-10-03 05:50:23","FALSE","0","2","0","swiggy","mumbai",FALSE
"4022","RT BariAlisha: BJP has highest number of MPs and MLAs with cases of crimes against women, says study - Crime News

""BETI BACHAO"" WAS ACTUA","2020-10-03 05:50:20","TRUE","147","0","-1","swiggy","mumbai",TRUE
"4023","RT iAnkurSingh: Rajasthan: Why are journalists not seeking call recording of BJP leaders?

UP- Why's phone call being recorded, UP Govt is","2020-10-03 05:50:20","TRUE","1230","0","0","swiggy","mumbai",TRUE
"4024","The Hathras gangrape must be the only one in the word where narco analysis test of VICTIM's FAMILY is to be done. S ","2020-10-03 05:50:19","FALSE","0","0","0","swiggy","mumbai",FALSE
"4025","RT iAnkurSingh: Did rahulkanwal ask about rule of law when Congress leaked fake call recording agnst BJP? Then his channel happily played","2020-10-03 05:50:18","TRUE","1837","0","0","swiggy","mumbai",TRUE
"4026","RT Sangal_ravi: BJP fails miserably in terms of making noise. In spite of doing all the good work, it remains on the back foot, while vult","2020-10-03 05:50:13","TRUE","2","0","-2","swiggy","mumbai",TRUE
"4027","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 05:50:07","TRUE","141","0","0","swiggy","mumbai",TRUE
"4028","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 05:50:06","TRUE","188","0","-1","swiggy","mumbai",TRUE
"4029","RT INCIndia: To ensure JusticeForIndiasDaughters &amp; in solidarity with Shri RahulGandhi
 ji &amp; Smt priyankagandhi ji in the fight against","2020-10-03 05:50:06","TRUE","912","0","1","swiggy","mumbai",TRUE
"4030","RT INCIndia: Under the leadership of PCC President Dr. sailajanath, leaders &amp; workers of INC_Andhra stood strong with Shri RahulGandhi","2020-10-03 05:50:03","TRUE","952","0","1","swiggy","mumbai",TRUE
"4031","RT INCIndia: What matters to BJP?
- PR exercises
- TRP/Gossip mongering
- Headline Management

What does not matter to BJP?
- Woman lives","2020-10-03 05:49:57","TRUE","429","0","0","swiggy","mumbai",TRUE
"4032","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:49:57","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4033","RT MODIfiedVikas: Truth in Hathras is completely different from what media is showing. They are stooping so low just to attack BJP.
In or","2020-10-03 05:49:56","TRUE","1447","0","-1","swiggy","mumbai",TRUE
"4034","RT iAnkurSingh: Did rahulkanwal ask about rule of law when Congress leaked fake call recording agnst BJP? Then his channel happily played","2020-10-03 05:49:54","TRUE","1837","0","0","swiggy","mumbai",TRUE
"4035","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:49:50","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4036","RT bsp_305: Beti Bachao (Save your daughters) wasnt a slogan from BJP.                                                        It was a","2020-10-03 05:49:48","TRUE","197","0","0","swiggy","mumbai",TRUE
"4037","RT Ankit_Tyagi01: Gang raped or not can be investigated but nothing changes the fact a 19 yr old was brutally murdered. By putting out a v","2020-10-03 05:49:47","TRUE","411","0","-2","swiggy","mumbai",TRUE
"4038","RT iAnkurSingh: Did rahulkanwal ask about rule of law when Congress leaked fake call recording agnst BJP? Then his channel happily played","2020-10-03 05:49:45","TRUE","1837","0","0","swiggy","mumbai",TRUE
"4039","RT INCIndia: Was BJP's 'Beti Bachao' a slogan or a threat?!

BapuKaBharatBachao ","2020-10-03 05:49:44","TRUE","894","0","0","swiggy","mumbai",TRUE
"4040","BJP4India bjp must be aggressive in congress  &amp; opposition ruled states on murder, rape &amp; corruption to mobilise ","2020-10-03 05:49:43","FALSE","0","0","-5","swiggy","mumbai",FALSE
"4041","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:49:40","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4042","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 05:49:39","TRUE","141","0","0","swiggy","mumbai",TRUE
"4043","RT SujataIndia1st: BJP has always protected rapists. 
BJP MLAs like the convict Kuldeep Singh Sengar and others like Chinmayanand, Mahesh","2020-10-03 05:49:38","TRUE","189","0","2","swiggy","mumbai",TRUE
"4044","scroll_in ","2020-10-03 05:49:37","FALSE","0","0","0","swiggy","mumbai",FALSE
"4045","RT bsp_305: Beti Bachao (Save your daughters) wasnt a slogan from BJP.                                                        It was a","2020-10-03 05:49:31","TRUE","197","0","0","swiggy","mumbai",TRUE
"4046","RT dhruv_sharma8: Hats off to brajeshlive sir for fearlessly showing mirror to BJP MLA. ","2020-10-03 05:49:26","TRUE","1285","0","1","swiggy","mumbai",TRUE
"4047","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:49:21","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4048","phoenixrizing10 Damn I genuinely didn't think they'll sell out to the other side purely because of their mad alleg ","2020-10-03 05:49:19","FALSE","2","4","-2","swiggy","mumbai",FALSE
"4049","CNNnews18 ","2020-10-03 05:49:11","FALSE","0","0","0","swiggy","mumbai",FALSE
"4050","RT AbhishekJi98: ____
HathrasTruthExposed
NO HUMANITY LEFT 
 I'M FEELING ASHAMED NOW 
""IT'S AN REQUEST TO BJP GO","2020-10-03 05:49:10","TRUE","15","0","-1","swiggy","mumbai",TRUE
"4051","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:49:08","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4052","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 05:49:06","TRUE","141","0","0","swiggy","mumbai",TRUE
"4053","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:49:04","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4054","RT MODIfiedVikas: Truth in Hathras is completely different from what media is showing. They are stooping so low just to attack BJP.
In or","2020-10-03 05:49:04","TRUE","1447","0","-1","swiggy","mumbai",TRUE
"4055","RT dhruv_sharma8: Hats off to brajeshlive sir for fearlessly showing mirror to BJP MLA. ","2020-10-03 05:49:00","TRUE","1285","0","1","swiggy","mumbai",TRUE
"4056","RT dhruv_sharma8: Hats off to brajeshlive sir for fearlessly showing mirror to BJP MLA. ","2020-10-03 05:48:59","TRUE","1285","0","1","swiggy","mumbai",TRUE
"4057","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:48:57","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4058","PTI_News ","2020-10-03 05:48:52","FALSE","0","0","0","swiggy","mumbai",FALSE
"4059","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:48:45","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4060","Their theory wud be lik Covid19 excuses:we r reporting honestly, BJP states are hiding data&amp;we r doing RTPCR tests, ","2020-10-03 05:48:45","FALSE","0","4","0","swiggy","mumbai",FALSE
"4061","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 05:48:42","TRUE","188","0","-1","swiggy","mumbai",TRUE
"4062","RT JaiveerShergill: In May 2019, I was present when RahulGandhi Ji along with CM ashokgehlot51 Ji &amp; SachinPilot Ji, amidst campaign,vis","2020-10-03 05:48:37","TRUE","179","0","0","swiggy","mumbai",TRUE
"4063","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 05:48:37","TRUE","141","0","0","swiggy","mumbai",TRUE
"4064","RT RD01989: ____ There is no space for women, children, scheduled castes, journalists, peace or unity left in UP!","2020-10-03 05:48:37","TRUE","270","0","1","swiggy","mumbai",TRUE
"4065","RT INCIndia: What matters to BJP?
- PR exercises
- TRP/Gossip mongering
- Headline Management

What does not matter to BJP?
- Woman lives","2020-10-03 05:48:36","TRUE","429","0","0","swiggy","mumbai",TRUE
"4066","republic In case AIIMS declares it as suicide, but CBI will still Persue abetmemet to suicide and case will contin ","2020-10-03 05:48:34","FALSE","0","0","-2","swiggy","mumbai",FALSE
"4067","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:48:33","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4068","aarifshaah ","2020-10-03 05:48:33","FALSE","0","0","0","swiggy","mumbai",FALSE
"4069","If rape happens in non BJP state, ladko se galti ho jati hai.if rape happens in BJP state.hai Mar dala Yogi modi Tr ","2020-10-03 05:48:25","FALSE","0","0","-3","swiggy","mumbai",FALSE
"4070","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 05:48:24","TRUE","141","0","0","swiggy","mumbai",TRUE
"4071","RT salman7khurshid: Something is happening: India Today asking Amit Malaviya why journalists being obstructed and their phones tapped. Pol","2020-10-03 05:48:23","TRUE","155","0","-1","swiggy","mumbai",TRUE
"4072","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 05:48:21","TRUE","141","0","0","swiggy","mumbai",TRUE
"4073","abbhatnagar2 ankurg301 shankey_raj OpIndia_com TanushreePande UnSubtleDesi The govt is not clearing the image ","2020-10-03 05:48:10","FALSE","0","0","0","swiggy","mumbai",FALSE
"4074","RT salman7khurshid: Something is happening: India Today asking Amit Malaviya why journalists being obstructed and their phones tapped. Pol","2020-10-03 05:48:08","TRUE","155","0","-1","swiggy","mumbai",TRUE
"4075","RT dhruv_sharma8: Hats off to brajeshlive sir for fearlessly showing mirror to BJP MLA. ","2020-10-03 05:47:59","TRUE","1285","0","1","swiggy","mumbai",TRUE
"4076","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:47:53","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4077","osan_adil Elizatweetz KibaVenisha DrSalimAhmed3 dranupmodgil NiyatiObhan cubbinz tomar_zeeshan ","2020-10-03 05:47:50","FALSE","1","2","0","swiggy","mumbai",FALSE
"4078","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:47:46","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4079","RT ranjona: OMG! The BJP Bigots of Britain are going to explode with rage!!!!","2020-10-03 05:47:41","TRUE","26","0","-2","swiggy","mumbai",FALSE
"4080","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:47:36","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4081","RT bsp_305: Beti Bachao (Save your daughters) wasnt a slogan from BJP.                                                        It was a","2020-10-03 05:47:27","TRUE","197","0","0","swiggy","mumbai",TRUE
"4082","RT MODIfiedVikas: Truth in Hathras is completely different from what media is showing. They are stooping so low just to attack BJP.
In or","2020-10-03 05:47:24","TRUE","1447","0","-1","swiggy","mumbai",TRUE
"4083","RT iAnkurSingh: Did rahulkanwal ask about rule of law when Congress leaked fake call recording agnst BJP? Then his channel happily played","2020-10-03 05:47:20","TRUE","1837","0","0","swiggy","mumbai",TRUE
"4084","RT beingAAPian: BJP youth leader Diban Deka found involved in Paper leak case in exam for Sub Insp of Assam Police. Assam CID arrested him","2020-10-03 05:47:17","TRUE","25","0","-1","swiggy","mumbai",FALSE
"4085","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 05:47:12","TRUE","141","0","0","swiggy","mumbai",TRUE
"4086","RT iAnkurSingh: Rajasthan: Why are journalists not seeking call recording of BJP leaders?

UP- Why's phone call being recorded, UP Govt is","2020-10-03 05:47:11","TRUE","1230","0","0","swiggy","mumbai",TRUE
"4087","RT bsp_305: Beti Bachao (Save your daughters) wasnt a slogan from BJP.                                                        It was a","2020-10-03 05:47:06","TRUE","197","0","0","swiggy","mumbai",TRUE
"4088","RT kanishkdutt9: Repeat after me BJP IS SAVING RAPISTS - RapistRakshakBJP ","2020-10-03 05:46:59","TRUE","126","0","0","swiggy","mumbai",TRUE
"4089","RT MODIfiedVikas: Truth in Hathras is completely different from what media is showing. They are stooping so low just to attack BJP.
In or","2020-10-03 05:46:49","TRUE","1447","0","-1","swiggy","mumbai",TRUE
"4090","RT nadeeminc: BJP has the highest number of MP's and MLA's with cases of crime against women. It amplifies the reason, why BJP doesn't tak","2020-10-03 05:46:47","TRUE","142","0","-1","swiggy","mumbai",TRUE
"4091","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:46:40","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4092","RT kanishkdutt9: Repeat after me BJP IS SAVING RAPISTS - RapistRakshakBJP","2020-10-03 05:46:37","TRUE","126","0","0","swiggy","mumbai",TRUE
"4093","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 05:46:31","TRUE","188","0","-1","swiggy","mumbai",TRUE
"4094","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 05:46:29","TRUE","188","0","-1","swiggy","mumbai",TRUE
"4095","RT RD01989: ____ There is no space for women, children, scheduled castes, journalists, peace or unity left in UP!","2020-10-03 05:46:29","TRUE","270","0","1","swiggy","mumbai",TRUE
"4096","RT kanishkdutt9: Repeat after me BJP IS SAVING RAPISTS - RapistRakshakBJP","2020-10-03 05:46:22","TRUE","126","0","0","swiggy","mumbai",TRUE
"4097","RT RD01989: ____ There is no space for women, children, scheduled castes, journalists, peace or unity left in UP!","2020-10-03 05:46:19","TRUE","270","0","1","swiggy","mumbai",TRUE
"4098","RT RD01989: ____ There is no space for women, children, scheduled castes, journalists, peace or unity left in UP!","2020-10-03 05:46:10","TRUE","270","0","1","swiggy","mumbai",TRUE
"4099","RT iAnkurSingh: Rajasthan: Why are journalists not seeking call recording of BJP leaders?

UP- Why's phone call being recorded, UP Govt is","2020-10-03 05:46:10","TRUE","1230","0","0","swiggy","mumbai",TRUE
"4100","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 05:46:00","TRUE","141","0","0","swiggy","mumbai",TRUE
"4101","RT iAnkurSingh: Did rahulkanwal ask about rule of law when Congress leaked fake call recording agnst BJP? Then his channel happily played","2020-10-03 05:45:52","TRUE","1837","0","0","swiggy","mumbai",TRUE
"4102","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:45:51","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4103","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 05:45:47","TRUE","188","0","-1","swiggy","mumbai",TRUE
"4104","RT MODIfiedVikas: Truth in Hathras is completely different from what media is showing. They are stooping so low just to attack BJP.
In or","2020-10-03 05:45:44","TRUE","1447","0","-1","swiggy","mumbai",TRUE
"4105","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 05:45:43","TRUE","188","0","-1","swiggy","mumbai",TRUE
"4106","RT MODIfiedVikas: Truth in Hathras is completely different from what media is showing. They are stooping so low just to attack BJP.
In or","2020-10-03 05:45:40","TRUE","1447","0","-1","swiggy","mumbai",TRUE
"4107","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:45:38","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4108","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 05:45:36","TRUE","188","0","-1","swiggy","mumbai",TRUE
"4109","RT BariAlisha: BJP has highest number of MPs and MLAs with cases of crimes against women, says study - Crime News

""BETI BACHAO"" WAS ACTUA","2020-10-03 05:45:30","TRUE","147","0","-1","swiggy","mumbai",TRUE
"4110","RT iAnkurSingh: Did rahulkanwal ask about rule of law when Congress leaked fake call recording agnst BJP? Then his channel happily played","2020-10-03 05:45:30","TRUE","1837","0","0","swiggy","mumbai",TRUE
"4111","SandeepChNews24 Sir, he'll speak only against opposition ruled states; it seems he's PM of BJP only not for India...","2020-10-03 05:45:26","FALSE","1","4","-2","swiggy","mumbai",FALSE
"4112","100thofasec narendramodi Olympics CMOFFICEHP govind4betterHP KirenRijiju Media_SAI irakeshpathania ","2020-10-03 05:45:23","FALSE","0","0","0","swiggy","mumbai",FALSE
"4113","RT salman7khurshid: Something is happening: India Today asking Amit Malaviya why journalists being obstructed and their phones tapped. Pol","2020-10-03 05:45:01","TRUE","155","0","-1","swiggy","mumbai",TRUE
"4114","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 05:44:58","TRUE","188","0","-1","swiggy","mumbai",TRUE
"4115","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 05:44:55","TRUE","188","0","-1","swiggy","mumbai",TRUE
"4116","RT sriram_parakkat: Journalists are stopped and manhandled by a BJP government right when they do their job. When a certain journalist sho","2020-10-03 05:44:52","TRUE","1","0","1","swiggy","mumbai",FALSE
"4117","RT Subhashsk6415: SSC_GD_2018_SEAT_INCREASE
SSC_GD_WAITING_LIST
BJP
Please abhi bhi time ssc gd 2018 ki  joining de do 
PMOIndia naren","2020-10-03 05:44:52","TRUE","268","0","0","swiggy","mumbai",TRUE
"4118","RT RD01989: ____ There is no space for women, children, scheduled castes, journalists, peace or unity left in UP!","2020-10-03 05:44:49","TRUE","270","0","1","swiggy","mumbai",TRUE
"4119","RT kanishkdutt9: Repeat after me BJP IS SAVING RAPISTS - RapistRakshakBJP","2020-10-03 05:44:45","TRUE","126","0","0","swiggy","mumbai",TRUE
"4120","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 05:44:44","TRUE","188","0","-1","swiggy","mumbai",TRUE
"4121","RT bsp_305: Beti Bachao (Save your daughters) wasnt a slogan from BJP.                                                        It was a","2020-10-03 05:44:44","TRUE","197","0","0","swiggy","mumbai",TRUE
"4122","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:44:42","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4123","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 05:44:37","TRUE","188","0","-1","swiggy","mumbai",TRUE
"4124","RT BariAlisha: BJP has highest number of MPs and MLAs with cases of crimes against women, says study - Crime News

""BETI BACHAO"" WAS ACTUA","2020-10-03 05:44:37","TRUE","147","0","-1","swiggy","mumbai",TRUE
"4125","RT BariAlisha: BJP has highest number of MPs and MLAs with cases of crimes against women, says study - Crime News

""BETI BACHAO"" WAS ACTUA","2020-10-03 05:44:33","TRUE","147","0","-1","swiggy","mumbai",TRUE
"4126","RT nadeeminc: BJP has the highest number of MP's and MLA's with cases of crime against women. It amplifies the reason, why BJP doesn't tak","2020-10-03 05:44:32","TRUE","142","0","-1","swiggy","mumbai",TRUE
"4127","RT SujataIndia1st: BJP has always protected rapists. 
BJP MLAs like the convict Kuldeep Singh Sengar and others like Chinmayanand, Mahesh","2020-10-03 05:44:32","TRUE","189","0","2","swiggy","mumbai",TRUE
"4128","RT darab_farooqui: 9. BJP supporters claim, talk about other states, as there are rapes happening in other states too. When it's clear tha","2020-10-03 05:44:29","TRUE","32","0","1","swiggy","mumbai",TRUE
"4129","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 05:44:24","TRUE","141","0","0","swiggy","mumbai",TRUE
"4130","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 05:44:23","TRUE","141","0","0","swiggy","mumbai",TRUE
"4131","RT ranjona: OMG! The BJP Bigots of Britain are going to explode with rage!!!!","2020-10-03 05:44:22","TRUE","26","0","-2","swiggy","mumbai",TRUE
"4132","chugh_rk navinjournalist abhisar_sharma Injustice means injustice..not BJP or Congress.","2020-10-03 05:44:17","FALSE","0","1","-1","swiggy","mumbai",FALSE
"4133","RT RD01989: ____ There is no space for women, children, scheduled castes, journalists, peace or unity left in UP!","2020-10-03 05:44:08","TRUE","270","0","1","swiggy","mumbai",TRUE
"4134","RT mkvenu1: India Today asks BJP spokesperson why is BJP govt in UP tapping phones of journos covering Hathras? BJP trying to discredit In","2020-10-03 05:43:56","TRUE","825","0","-1","swiggy","mumbai",TRUE
"4135","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:43:53","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4136","RT BariAlisha: BJP has highest number of MPs and MLAs with cases of crimes against women, says study - Crime News

""BETI BACHAO"" WAS ACTUA","2020-10-03 05:43:52","TRUE","147","0","-1","swiggy","mumbai",TRUE
"4137","RT tweetRach90: Go srivatsayb . I was a BJP supporter for a long period of time. I must admit that your tweets made so much sense that I","2020-10-03 05:43:40","TRUE","289","0","1","swiggy","mumbai",TRUE
"4138","RT Ankit_Tyagi01: Gang raped or not can be investigated but nothing changes the fact a 19 yr old was brutally murdered. By putting out a v","2020-10-03 05:43:37","TRUE","411","0","-2","swiggy","mumbai",TRUE
"4139","RT RD01989: ____ There is no space for women, children, scheduled castes, journalists, peace or unity left in UP!","2020-10-03 05:43:28","TRUE","270","0","1","swiggy","mumbai",TRUE
"4140","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:43:26","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4141","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 05:43:23","TRUE","188","0","-1","swiggy","mumbai",TRUE
"4142","RT INCIndia: Was BJP's 'Beti Bachao' a slogan or a threat?!

BapuKaBharatBachao ","2020-10-03 05:43:23","TRUE","894","0","0","swiggy","mumbai",TRUE
"4143","RT dhruv_sharma8: Hats off to brajeshlive sir for fearlessly showing mirror to BJP MLA. ","2020-10-03 05:43:22","TRUE","1285","0","1","swiggy","mumbai",TRUE
"4144","RT Shivrajmeena123: The only solution to save the country from corruption, unemployment,rapes and all the crimes happening is to remove BJ","2020-10-03 05:43:20","TRUE","3","0","-1","swiggy","mumbai",FALSE
"4145","RT RD01989: ____ There is no space for women, children, scheduled castes, journalists, peace or unity left in UP!","2020-10-03 05:43:19","TRUE","270","0","1","swiggy","mumbai",TRUE
"4146","RT DharDipsita: 1.Vultures of BJP now came up with a vilification theory on the dead woman and her family, accusing them for false report.","2020-10-03 05:43:19","TRUE","153","0","-3","swiggy","mumbai",TRUE
"4147","RT KailashOnline: LIVE: Prime Minister Shri narendramodi inaugurates AtalTunnel in Himachal Pradesh.

","2020-10-03 05:43:18","TRUE","47","0","0","swiggy","mumbai",FALSE
"4148","Gokul_s_k priyankac19 My dear friend in this case I am with the victim no BJP supporter as such crime any where i ","2020-10-03 05:43:12","FALSE","0","0","-1","swiggy","mumbai",FALSE
"4149","RT RD01989: ____ There is no space for women, children, scheduled castes, journalists, peace or unity left in UP!","2020-10-03 05:43:06","TRUE","270","0","1","swiggy","mumbai",TRUE
"4150","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 05:43:00","TRUE","188","0","-1","swiggy","mumbai",TRUE
"4151","RT RD01989: ____ There is no space for women, children, scheduled castes, journalists, peace or unity left in UP!","2020-10-03 05:42:57","TRUE","270","0","1","swiggy","mumbai",TRUE
"4152","RT RD01989: ____ There is no space for women, children, scheduled castes, journalists, peace or unity left in UP!","2020-10-03 05:42:50","TRUE","270","0","1","swiggy","mumbai",TRUE
"4153","RT MODIfiedVikas: Truth in Hathras is completely different from what media is showing. They are stooping so low just to attack BJP.
In or","2020-10-03 05:42:49","TRUE","1447","0","-1","swiggy","mumbai",TRUE
"4154","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:42:36","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4155","RT bhaskar_batheja: All Weather Road* in Faridabad Haryana

Courtesy Mcf_Faridabad
DC_Faridabad cmohry mlkhattar moolchandbjphry See","2020-10-03 05:42:35","TRUE","2","0","0","swiggy","mumbai",FALSE
"4156","Where is media on rajasthan case 
 Kyo bjp ne paise nahi diye Kya . 
I tags all the channel who spread fake news wi ","2020-10-03 05:42:29","FALSE","0","0","-1","swiggy","mumbai",FALSE
"4157","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 05:42:29","TRUE","834","0","-1","swiggy","mumbai",TRUE
"4158","RT JaiveerShergill: In Dictatorships allowing media entry, holding press conferences  are considered exceptions &amp; tapping phones, barricad","2020-10-03 05:42:20","TRUE","141","0","0","swiggy","mumbai",TRUE
"4159","RT swati_gs: There are many other horrific details I have tried documenting in my report. Local SHO behaved badly with family (now suspend","2020-10-03 05:42:19","TRUE","1563","0","-2","swiggy","mumbai",TRUE
"4160","suryapsingh_IAS Tanushree Pandey is women empowerment not fake feminists like Kangana. TanushreePandey
Why girls ","2020-10-03 05:42:12","FALSE","0","0","1","swiggy","mumbai",FALSE
"4161","RT SujataIndia1st: BJP has always protected rapists. 
BJP MLAs like the convict Kuldeep Singh Sengar and others like Chinmayanand, Mahesh","2020-10-03 05:42:10","TRUE","189","0","2","swiggy","mumbai",TRUE
"4162","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 05:42:09","TRUE","188","0","-1","swiggy","mumbai",TRUE
