"","ttext","date","isretweet","retweetcount","favoritecount","score","delivery","location","duplicate"
"1100","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:57:56","TRUE","1442","0","0","swiggy","delhi",TRUE
"1101","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:54:34","TRUE","1442","0","0","swiggy","delhi",TRUE
"1102","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:51:51","TRUE","1442","0","0","swiggy","delhi",TRUE
"1103","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:49:52","TRUE","1442","0","0","swiggy","delhi",TRUE
"1104","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:42:52","TRUE","1442","0","0","swiggy","delhi",TRUE
"1105","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:39:08","TRUE","1442","0","0","swiggy","delhi",TRUE
"1106","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:39:07","TRUE","1442","0","0","swiggy","delhi",TRUE
"1107","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:36:18","TRUE","1442","0","0","swiggy","delhi",TRUE
"1108","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:35:30","TRUE","1442","0","0","swiggy","delhi",TRUE
"1109","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:34:50","TRUE","1442","0","0","swiggy","delhi",TRUE
"1110","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:33:08","TRUE","1442","0","0","swiggy","delhi",TRUE
"1111","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:30:53","TRUE","1442","0","0","swiggy","delhi",TRUE
"1112","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:30:27","TRUE","1442","0","0","swiggy","delhi",TRUE
"1113","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:30:04","TRUE","1442","0","0","swiggy","delhi",TRUE
"1114","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:28:53","TRUE","1442","0","0","swiggy","delhi",TRUE
"1115","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:26:59","TRUE","1442","0","0","swiggy","delhi",TRUE
"1116","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:26:20","TRUE","1442","0","0","swiggy","delhi",TRUE
"1117","harshamjty swiggy_in Rem No. 1: Pls Process, Order 41794536912 Received a foul-smelling food product ordered thr ","2019-05-25 09:23:23","FALSE","0","0","-1","swiggy","delhi",FALSE
"1118","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:20:23","TRUE","1442","0","0","swiggy","delhi",TRUE
"1119","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:17:49","TRUE","1442","0","0","swiggy","delhi",TRUE
"1120","This is swiggy_in SwiggyCares customer care service... I received bad quality uncooked food and he is not even bo ","2019-05-25 09:15:54","FALSE","0","0","-1","swiggy","delhi",FALSE
"1121","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:14:53","TRUE","1442","0","0","swiggy","delhi",TRUE
"1122","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 09:01:06","TRUE","1442","0","0","swiggy","delhi",TRUE
"1123","swiggy_in 
WTF. Placed an order. You cancel ","2019-05-25 09:00:22","FALSE","0","0","0","swiggy","delhi",FALSE
"1124","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:57:13","TRUE","1442","0","0","swiggy","delhi",TRUE
"1125","Item description of Soya Chap Masala  nobody reads or understands anything when making the menu it seems at ","2019-05-25 08:55:07","FALSE","0","0","0","swiggy","delhi",FALSE
"1126","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:51:38","TRUE","1442","0","0","swiggy","delhi",TRUE
"1127","swiggy_in SwiggyCares you might want to check your navigation system. Poor driver had to be on the road almost an ","2019-05-25 08:50:47","FALSE","0","0","-1","swiggy","delhi",FALSE
"1128","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:49:27","TRUE","1442","0","0","swiggy","delhi",TRUE
"1129","swiggy_in SwiggyCares You have double standards swiggy ! I dont think its working anymore between us. You lied ","2019-05-25 08:46:47","FALSE","0","0","-1","swiggy","delhi",FALSE
"1130","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:44:01","TRUE","1442","0","0","swiggy","delhi",TRUE
"1131","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:36:45","TRUE","1442","0","0","swiggy","delhi",TRUE
"1132","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:35:53","TRUE","1442","0","0","swiggy","delhi",TRUE
"1133","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:30:41","TRUE","1442","0","0","swiggy","delhi",TRUE
"1134","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:28:21","TRUE","1442","0","0","swiggy","delhi",TRUE
"1135","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:26:22","TRUE","1442","0","0","swiggy","delhi",TRUE
"1136","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:25:05","TRUE","1442","0","0","swiggy","delhi",TRUE
"1137","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:19:41","TRUE","1442","0","0","swiggy","delhi",TRUE
"1138","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:17:57","TRUE","1442","0","0","swiggy","delhi",TRUE
"1139","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:17:03","TRUE","1442","0","0","swiggy","delhi",TRUE
"1140","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:14:50","TRUE","1442","0","0","swiggy","delhi",TRUE
"1141","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:10:59","TRUE","1442","0","0","swiggy","delhi",TRUE
"1142","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:06:34","TRUE","1442","0","0","swiggy","delhi",TRUE
"1143","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:06:17","TRUE","1442","0","0","swiggy","delhi",TRUE
"1144","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 08:06:03","TRUE","1442","0","0","swiggy","delhi",TRUE
"1145","What to start a Food Business or deliver using swiggy zomato uberEat foodPanda you need FSSAI licence to procee ","2019-05-25 08:00:49","FALSE","0","0","0","swiggy","delhi",FALSE
"1146","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:59:52","TRUE","1442","0","0","swiggy","delhi",TRUE
"1147","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:58:04","TRUE","1442","0","0","swiggy","delhi",TRUE
"1148","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:55:25","TRUE","1442","0","0","swiggy","delhi",TRUE
"1149","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:54:13","TRUE","1442","0","0","swiggy","delhi",TRUE
"1150","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:45:55","TRUE","1442","0","0","swiggy","delhi",TRUE
"1151","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:42:45","TRUE","1442","0","0","swiggy","delhi",TRUE
"1152","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:38:59","TRUE","1442","0","0","swiggy","delhi",TRUE
"1153","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:37:05","TRUE","1442","0","0","swiggy","delhi",TRUE
"1154","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:30:41","TRUE","1442","0","0","swiggy","delhi",TRUE
"1155","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:29:14","TRUE","1442","0","0","swiggy","delhi",TRUE
"1156","swiggy_in You are CHEATS. You failed in refunding 200 rupees which you promised on purchase of a bag and thereafte ","2019-05-25 07:28:37","FALSE","0","0","-1","swiggy","delhi",FALSE
"1157","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:28:27","TRUE","1442","0","0","swiggy","delhi",TRUE
"1158","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:26:52","TRUE","1442","0","0","swiggy","delhi",TRUE
"1159","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:25:19","TRUE","1442","0","0","swiggy","delhi",TRUE
"1160","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:22:54","TRUE","1442","0","0","swiggy","delhi",TRUE
"1161","another one has a must try item called - and i am one hundred percent serious - Ass on Fire Paratha
the self awaren ","2019-05-25 07:22:29","FALSE","0","33","0","swiggy","delhi",FALSE
"1162","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:19:44","TRUE","1442","0","0","swiggy","delhi",TRUE
"1163","this bangalore restaurant on swiggy has recommended only coke as their must try item matlab hum itna bekaar khaaana ","2019-05-25 07:18:12","FALSE","0","83","0","swiggy","delhi",FALSE
"1164","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:16:13","TRUE","1442","0","0","swiggy","delhi",TRUE
"1165","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:15:54","TRUE","1442","0","0","swiggy","delhi",TRUE
"1166","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 07:01:54","TRUE","1442","0","0","swiggy","delhi",TRUE
"1167","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:58:40","TRUE","1442","0","0","swiggy","delhi",TRUE
"1168","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:57:33","TRUE","1442","0","0","swiggy","delhi",TRUE
"1169","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:55:05","TRUE","1442","0","0","swiggy","delhi",TRUE
"1170","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:54:23","TRUE","1442","0","0","swiggy","delhi",TRUE
"1171","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:53:25","TRUE","1442","0","0","swiggy","delhi",TRUE
"1172","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:50:55","TRUE","1442","0","0","swiggy","delhi",TRUE
"1173","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:49:15","TRUE","1442","0","0","swiggy","delhi",TRUE
"1174","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:49:04","TRUE","1442","0","0","swiggy","delhi",TRUE
"1175","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:48:45","TRUE","1442","0","0","swiggy","delhi",TRUE
"1176","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:47:22","TRUE","1442","0","0","swiggy","delhi",TRUE
"1177","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:39:23","TRUE","1442","0","0","swiggy","delhi",TRUE
"1178","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:36:18","TRUE","1442","0","0","swiggy","delhi",TRUE
"1179","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:35:55","TRUE","1442","0","0","swiggy","delhi",TRUE
"1180","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:35:31","TRUE","1442","0","0","swiggy","delhi",TRUE
"1181","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:33:33","TRUE","1442","0","0","swiggy","delhi",TRUE
"1182","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:30:49","TRUE","1442","0","0","swiggy","delhi",TRUE
"1183","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:30:16","TRUE","1442","0","0","swiggy","delhi",TRUE
"1184","GET DELIVER YOU FOOD AT YOUR PLACE ON ZOMATO &amp; SWIGGY Guaranteed frozen delivery menchies menchies_ca MyMenchies ","2019-05-25 06:28:07","FALSE","0","2","-1","swiggy","delhi",FALSE
"1185","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:25:19","TRUE","1442","0","0","swiggy","delhi",TRUE
"1186","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:23:21","TRUE","1442","0","0","swiggy","delhi",TRUE
"1187","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:22:47","TRUE","1442","0","0","swiggy","delhi",TRUE
"1188","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:20:59","TRUE","1442","0","0","swiggy","delhi",TRUE
"1189","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:18:27","TRUE","1442","0","0","swiggy","delhi",TRUE
"1190","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:15:10","TRUE","1442","0","0","swiggy","delhi",TRUE
"1191","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:13:41","TRUE","1442","0","0","swiggy","delhi",TRUE
"1192","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:11:40","TRUE","1442","0","0","swiggy","delhi",TRUE
"1193","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:11:21","TRUE","1442","0","0","swiggy","delhi",TRUE
"1194","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:10:37","TRUE","1442","0","0","swiggy","delhi",TRUE
"1195","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:08:46","TRUE","1442","0","0","swiggy","delhi",TRUE
"1196","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:05:37","TRUE","1442","0","0","swiggy","delhi",TRUE
"1197","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 06:03:29","TRUE","1442","0","0","swiggy","delhi",TRUE
"1198","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:59:48","TRUE","1442","0","0","swiggy","delhi",TRUE
"1199","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:59:45","TRUE","1442","0","0","swiggy","delhi",TRUE
"1200","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:58:09","TRUE","1442","0","0","swiggy","delhi",TRUE
"1201","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:58:02","TRUE","1442","0","0","swiggy","delhi",TRUE
"1202","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:56:50","TRUE","1442","0","0","swiggy","delhi",TRUE
"1203","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:55:54","TRUE","1442","0","0","swiggy","delhi",TRUE
"1204","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:55:29","TRUE","1442","0","0","swiggy","delhi",TRUE
"1205","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:53:42","TRUE","1442","0","0","swiggy","delhi",TRUE
"1206","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:52:58","TRUE","1442","0","0","swiggy","delhi",TRUE
"1207","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:51:51","TRUE","1442","0","0","swiggy","delhi",TRUE
"1208","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:50:22","TRUE","1442","0","0","swiggy","delhi",TRUE
"1209","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:50:00","TRUE","1442","0","0","swiggy","delhi",TRUE
"1210","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:47:52","TRUE","1442","0","0","swiggy","delhi",TRUE
"1211","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:46:09","TRUE","1442","0","0","swiggy","delhi",TRUE
"1212","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:45:33","TRUE","1442","0","0","swiggy","delhi",TRUE
"1213","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:45:05","TRUE","1442","0","0","swiggy","delhi",TRUE
"1214","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:42:03","TRUE","1442","0","0","swiggy","delhi",TRUE
"1215","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:41:29","TRUE","1442","0","0","swiggy","delhi",TRUE
"1216","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:39:00","TRUE","1442","0","0","swiggy","delhi",TRUE
"1217","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:36:28","TRUE","1442","0","0","swiggy","delhi",TRUE
"1218","harshamjty swiggy_in SwiggyCares Which kind of fraud is going on? I have not received the order, and delivery ex ","2019-05-25 05:35:38","FALSE","0","1","-1","swiggy","delhi",FALSE
"1219","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:35:06","TRUE","1442","0","0","swiggy","delhi",TRUE
"1220","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:34:21","TRUE","1442","0","0","swiggy","delhi",TRUE
"1221","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:34:09","TRUE","1442","0","0","swiggy","delhi",TRUE
"1222","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:31:12","TRUE","1442","0","0","swiggy","delhi",TRUE
"1223","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:25:51","TRUE","1442","0","0","swiggy","delhi",TRUE
"1224","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:24:15","TRUE","1442","0","0","swiggy","delhi",TRUE
"1225","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:22:25","TRUE","1442","0","0","swiggy","delhi",TRUE
"1226","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:21:10","TRUE","1442","0","0","swiggy","delhi",TRUE
"1227","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:19:40","TRUE","1442","0","0","swiggy","delhi",TRUE
"1228","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:17:13","TRUE","1442","0","0","swiggy","delhi",TRUE
"1229","theskindoctor13 ZomatoIN swiggy_in UberEats_IND Totally agree day before yestarday there was major accident in ","2019-05-25 05:16:01","FALSE","0","0","0","swiggy","delhi",FALSE
"1230","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:12:37","TRUE","1442","0","0","swiggy","delhi",TRUE
"1231","theskindoctor13 ZomatoIN swiggy_in UberEats_IND Yes, I agree.","2019-05-25 05:12:30","FALSE","0","0","0","swiggy","delhi",FALSE
"1232","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:12:23","TRUE","1442","0","0","swiggy","delhi",TRUE
"1233","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:10:11","TRUE","1442","0","0","swiggy","delhi",TRUE
